project_id,Activity ID,Activity Name,WBS,Baseline Start,Baseline Finish,Start,Finish,Actual Start,Actual Finish,Remaining Duration,Total Float,Free Float,Critical,Longest Path,Predecessors,Successors,Remaining Units,Budgeted Units,Physical % Complete
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1110,Bitumen Ins. for RC Raft & Footings (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,01-Feb-26,03-Feb-26,05-Jul-26,07-Jul-26,,,3,164,0,No,No,"CON-B04-FOOT-1100, P-MDEL-1050, E-APP-B04-FOOT-1000","CON-B04-FOOT-1120, AB-SUB-B04-FOOT-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1120,Soil Backfilling (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,04-Feb-26,07-Feb-26,08-Jul-26,11-Jul-26,,,3,164,11,No,No,CON-B04-FOOT-1110,CON-B04-SOG-1000,42.0,42,0.0
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,20-Jan-26,26-Jan-26,10-Mar-26,18-May-26,10-Mar-26,,2,-90,0,Yes,No,"CON-B04-FOOT-1040, E-APP-B04-FOOT-1020","CON-B04-FOOT-1070, CON-B04-FOOT-1070",0.0,0,0.65
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1070,RFT for Columns & Walls Below SOG (B04) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,21-Jan-26,27-Jan-26,10-Mar-26,18-May-26,10-Mar-26,,2,-90,0,Yes,No,"CON-B04-FOOT-1060, CON-B04-FOOT-1060, E-APP-B04-FOOT-1030, P-MDEL-1000",CON-B04-FOOT-1090,0.0,0,0.65
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1090,Pouring Columns & Walls Below SOG (B01) (footing),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,28-Jan-26,28-Jan-26,18-May-26,19-May-26,,,1,-90,0,Yes,No,CON-B04-FOOT-1070,CON-B04-FOOT-1100,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B04) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,01-Feb-26,08-Feb-26,23-May-26,03-Jun-26,,,7,-90,0,Yes,No,CON-B04-FOOT-1100,"CON-B04-BAS02-1010, CON-B04-BAS02-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1010,"RFT for Walls, Col. & Cores (B04) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,01-Feb-26,11-Feb-26,23-May-26,07-Jun-26,,,10,-90,0,Yes,No,"CON-B04-BAS02-1000, CON-B04-BAS02-1000, E-APP-B04-BAS02-1000, P-MDEL-1170","CON-B04-BAS02-1020, AB-SUB-B04-BAS2-1000, CON-B04-BAS02-1020",1.0,1,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1020,"Shuttering for Walls, Col. & Cores (B04) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,08-Feb-26,18-Feb-26,03-Jun-26,14-Jun-26,,,10,-90,0,Yes,No,"CON-B04-BAS02-1010, CON-B04-BAS02-1010, E-APP-B04-BAS02-1000",CON-B04-BAS02-1030,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1030,"Pouring for Walls, Col. & Cores (B04) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,19-Feb-26,21-Feb-26,15-Jun-26,16-Jun-26,,,2,-90,0,Yes,No,"CON-B04-BAS02-1020, P-MDEL-1030","CON-B04-BAS02-1040, CON-B04-BAS02-1070, CON-B04-BAS02-1050",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1040,Shuttering for Slabs & Beams (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,22-Feb-26,02-Mar-26,17-Jun-26,25-Jun-26,,,8,-90,0,Yes,No,"E-APP-B04-BAS02-1040, E-APP-B04-BAS02-1030, CON-B04-BAS02-1030","CON-B04-BAS02-1060, CON-B04-BAS02-1060",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1050,Shuttering for Stairs  (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,23-Feb-26,01-Mar-26,18-Jun-26,24-Jun-26,,,6,-77,0,Yes,No,"E-APP-B04-BAS02-1010, E-APP-B04-BAS02-1020, CON-B04-BAS02-1030","CON-B04-BAS02-1080, CON-B04-BAS02-1080",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1060,RFT for Slabs & Beams (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,24-Feb-26,07-Mar-26,20-Jun-26,01-Jul-26,,,10,-90,0,Yes,No,"CON-B04-BAS02-1040, CON-B04-BAS02-1040, E-APP-B04-BAS02-1030, E-APP-B04-BAS02-1040, P-MDEL-1170",CON-B04-BAS02-1130,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1080,RFT for Stairs  (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,25-Feb-26,02-Mar-26,21-Jun-26,25-Jun-26,,,5,-77,0,Yes,No,"CON-B04-BAS02-1050, CON-B04-BAS02-1050, E-APP-B04-BAS02-1010, P-MDEL-1170",CON-B04-BAS02-1100,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1130,Pouring for Slabs & Beams (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,08-Mar-26,09-Mar-26,02-Jul-26,04-Jul-26,,,2,-90,0,Yes,No,"CON-B04-BAS02-1060, P-MDEL-1030, CON-B04-WT-1210","CON-B04-BAS02-1140, AB-SUB-B04-BAS2-1030, AB-SUB-B04-BAS2-1040, CON-B04-BAS01-1000, CON-B04-BAS02-1120",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1100,Pouring for Stairs  (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,03-Mar-26,04-Mar-26,27-Jun-26,28-Jun-26,,,2,-77,0,Yes,No,"CON-B04-BAS02-1080, P-MDEL-1030","CON-B04-BAS02-1120, AB-SUB-B04-BAS2-1010, CON-B04-BAS02-1150",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1120,"Curing for Slabs, Beams (B04) (Bas 02)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,10-Mar-26,12-Mar-26,05-Jul-26,07-Jul-26,,,3,-102,8,Yes,No,"CON-B04-BAS02-1100, CON-B04-BAS02-1110, CON-B04-BAS02-1130",CON-B04-BAS02-1140,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1140,Dismantling Formwork (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,26-Mar-26,26-Mar-26,16-Jul-26,16-Jul-26,,,1,-110,2,Yes,No,"CON-B04-BAS02-1130, CON-B04-BAS02-1120, CON-B04-BAS02-1150","CON-B04-SOG-1000, CON-B04-BAS01-1040",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1070,Shuttering for  Ramps (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,24-Feb-26,02-Mar-26,20-Jun-26,25-Jun-26,,,6,-78,0,Yes,No,CON-B04-BAS02-1030,"CON-B04-BAS02-1090, CON-B04-BAS02-1090",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1090,RFT for Ramps (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,26-Feb-26,03-Mar-26,22-Jun-26,27-Jun-26,,,5,-78,0,Yes,No,"CON-B04-BAS02-1070, CON-B04-BAS02-1070, E-APP-B04-BAS02-1020, P-MDEL-1170",CON-B04-BAS02-1110,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1110,Pouring for Ramps (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,04-Mar-26,05-Mar-26,28-Jun-26,29-Jun-26,,,2,-78,0,Yes,No,"CON-B04-BAS02-1090, P-MDEL-1030","CON-B04-BAS02-1120, AB-SUB-B04-BAS2-1020, CON-B04-BAS02-1150",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS02-1150,Curing for  Ramps & Stairs (B04) (Bas 02),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3,06-Mar-26,08-Mar-26,30-Jun-26,02-Jul-26,,,3,-97,13,Yes,No,"CON-B04-BAS02-1100, CON-B04-BAS02-1110",CON-B04-BAS02-1140,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1000,Excavation for Water Tank (+198.15) (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,25-Oct-25,04-Nov-25,05-Oct-25,10-Nov-25,05-Oct-25,10-Nov-25,0,0,0,No,No,"KD-MOB-1000, KD-MOB-1010, KD-MOB-1020",CON-B04-WT-1010,0.0,40,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1010,Compaction of Soil (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,05-Nov-25,08-Nov-25,10-Oct-25,11-Oct-25,10-Oct-25,11-Oct-25,0,0,0,No,No,CON-B04-WT-1000,CON-B04-WT-1020,0.0,3,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1020,Shuttering for PC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,09-Nov-25,10-Nov-25,12-Oct-25,18-Oct-25,12-Oct-25,18-Oct-25,0,0,0,No,No,"CON-B04-WT-1010, E-APP-B04-WT-1000, P-MDEL-1020",CON-B04-WT-1030,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1030,Pouring for PC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,13-Nov-25,13-Nov-25,15-Oct-25,16-Oct-25,15-Oct-25,16-Oct-25,0,0,0,No,No,"CON-B04-WT-1020, P-MDEL-1020","CON-B04-WT-1040, AB-SUB-B04-WT-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1040,Curing for PC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,14-Nov-25,16-Nov-25,18-Oct-25,21-Oct-25,18-Oct-25,21-Oct-25,0,0,0,No,No,CON-B04-WT-1030,CON-B04-WT-1050,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1050,Waterproofing & Ins. Protection works (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,26-Nov-25,27-Nov-25,12-Dec-25,16-Dec-25,12-Dec-25,16-Dec-25,0,0,0,No,No,"P-MDEL-1040, E-APP-B04-FOOT-1000, CON-B04-WT-1040",CON-B04-WT-1060,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1060,Shuttering for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,29-Nov-25,02-Dec-25,01-Jan-26,04-Jan-26,01-Jan-26,04-Jan-26,0,0,0,No,No,"CON-B04-WT-1050, E-APP-B04-WT-1010","CON-B04-WT-1070, AB-SUB-B04-WT-1010, CON-B04-WT-1070",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1070,RFT for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,03-Dec-25,08-Dec-25,10-Jan-26,17-Jan-26,10-Jan-26,17-Jan-26,0,0,0,No,No,"CON-B04-WT-1060, E-APP-B04-WT-1020, CON-B04-WT-1060, P-MDEL-1000","CON-B04-WT-1080, AB-SUB-B04-WT-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1080,Pouring for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,09-Dec-25,10-Dec-25,28-Feb-26,28-Feb-26,28-Feb-26,28-Feb-26,0,0,0,No,No,"CON-B04-WT-1070, P-MDEL-1030",CON-B04-WT-1090,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1090,Curing & Deshuttering for RC Raft (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,11-Dec-25,13-Dec-25,01-Mar-26,04-Mar-26,01-Mar-26,04-Mar-26,0,0,0,No,No,CON-B04-WT-1080,CON-B04-WT-1100,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1100,Shuttering for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,13-Dec-25,21-Dec-25,07-Mar-26,14-Apr-26,07-Mar-26,14-Apr-26,0,0,0,No,No,"CON-B04-WT-1090, E-APP-B04-WT-1030","CON-B04-WT-1110, AB-SUB-B04-WT-1030, CON-B04-WT-1110",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1110,RFT for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,13-Dec-25,21-Dec-25,08-Mar-26,14-Apr-26,08-Mar-26,14-Apr-26,0,0,0,No,No,"CON-B04-WT-1100, CON-B04-WT-1100, E-APP-B04-WT-1030, P-MDEL-1000","CON-B04-WT-1120, CON-B04-WT-1130, AB-SUB-B04-WT-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1120,Installation for Waterstop Insulation (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,17-Dec-25,21-Dec-25,15-Apr-26,17-Apr-26,15-Apr-26,17-Apr-26,0,0,0,No,No,CON-B04-WT-1110,CON-B04-WT-1130,0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1130,Pouring for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,22-Dec-25,23-Dec-25,18-Apr-26,20-Apr-26,18-Apr-26,20-Apr-26,0,0,0,No,No,"CON-B04-WT-1110, P-MDEL-1030, CON-B04-WT-1120","CON-B04-WT-1140, AB-SUB-B04-WT-1030, CON-B04-WT-1140",0.0,0,1.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1140,Curing & Deshuttering for Walls (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,22-Dec-25,26-Dec-25,17-May-26,21-May-26,,,5,-99,0,Yes,No,"CON-B04-WT-1130, CON-B04-WT-1130","CON-B04-WT-1150, CON-B04-WT-1200",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1150,Formwork for Top Slab (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,25-Dec-25,31-Dec-25,20-May-26,26-May-26,,,6,-80,0,Yes,No,"CON-B04-WT-1140, E-APP-B04-WT-1040","CON-B04-WT-1160, AB-SUB-B04-WT-1040, CON-B04-WT-1160",48.0,48,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1160,RFT for Top Slab (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,27-Dec-25,01-Jan-26,21-May-26,01-Jun-26,,,6,-80,0,Yes,No,"CON-B04-WT-1150, CON-B04-WT-1150, E-APP-B04-WT-1040, P-MDEL-1000","CON-B04-WT-1170, AB-SUB-B04-WT-1040",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1170,Pouring for Top Slab (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,03-Jan-26,03-Jan-26,02-Jun-26,02-Jun-26,,,1,-80,0,Yes,No,"CON-B04-WT-1160, P-MDEL-1030","CON-B04-WT-1180, AB-SUB-B04-WT-1040",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1180,Curing & Desmantling Formwork for Top Slab (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,04-Jan-26,08-Jan-26,03-Jun-26,07-Jun-26,,,5,-104,0,Yes,No,CON-B04-WT-1170,CON-B04-WT-1190,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1190,Clearing Surface & Insulation for Inner Side (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,11-Jan-26,15-Jan-26,10-Jun-26,15-Jun-26,,,5,-80,0,Yes,No,CON-B04-WT-1180,CON-B04-WT-1200,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1200,Insulation for Outer Side (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,08-Feb-26,12-Feb-26,10-Jun-26,15-Jun-26,,,5,-80,0,Yes,No,"CON-B04-WT-1140, CON-B04-WT-1190, E-APP-B04-FOOT-1000",CON-B04-WT-1210,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-WT-1210,Backfilling works (B04) (Water Tank),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,14-Feb-26,16-Feb-26,16-Jun-26,18-Jun-26,,,3,-80,10,Yes,No,CON-B04-WT-1200,CON-B04-BAS02-1130,7.0,7,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1000,Soil Backfilling & Compaction (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,28-Mar-26,04-Apr-26,26-Jul-26,02-Aug-26,,,7,153,0,No,No,"CON-B03-SOG-1000, CON-B04-BAS02-1140, CON-B04-FOOT-1120",CON-B04-SOG-1010,49.0,49,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1010,Soil Compaction Test (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,05-Apr-26,06-Apr-26,03-Aug-26,04-Aug-26,,,2,153,0,No,No,"CON-B04-SOG-1000, CON-B03-SOG-1010",CON-B04-SOG-1020,2.0,2,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1020,DPM Layer works (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,07-Apr-26,19-Apr-26,05-Aug-26,16-Aug-26,,,10,153,0,No,No,"CON-B04-SOG-1010, P-MDEL-1040, E-APP-B04-FOOT-1000","CON-B04-SOG-1030, CON-B04-SOG-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1030,Blinding Concrete works (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,14-Apr-26,27-Apr-26,11-Aug-26,24-Aug-26,,,12,153,0,No,No,"CON-B04-SOG-1020, CON-B04-SOG-1020, CON-B03-SOG-1030","CON-B04-SOG-1040, CON-B04-SOG-1040",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1040,Shuttering & RFT for S.O.G (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,20-Apr-26,06-May-26,17-Aug-26,03-Sep-26,,,15,153,0,No,No,"CON-B04-SOG-1030, CON-B04-SOG-1030, CON-B03-SOG-1040, E-APP-B04-SOG-1010, E-APP-B04-SOG-1000, P-MDEL-1150","CON-B04-SOG-1050, CON-B04-SOG-1050, AB-SUB-B04-SOG-1000, AB-SUB-B04-SOG-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1050,Pouring for S.O.G (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,26-Apr-26,06-May-26,23-Aug-26,03-Sep-26,,,10,153,0,No,No,"CON-B04-SOG-1040, CON-B04-SOG-1040, CON-B03-SOG-1050, P-MDEL-1030","CON-B04-SOG-1060, CON-B04-SOG-1060, AB-SUB-B04-SOG-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-SOG-1060,Curing & Smoothing Surface for S.O.G (B04) (Sog),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.1,27-Apr-26,06-May-26,25-Aug-26,03-Sep-26,,,10,205,334,No,No,"CON-B04-SOG-1050, CON-B04-SOG-1050",HO-1040,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1000,"Scaffolding works for Walls, Col. & Cores (B04) (Bas 01)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,10-Mar-26,22-Mar-26,05-Jul-26,12-Jul-26,,,7,-90,0,Yes,No,CON-B04-BAS02-1130,"CON-B04-BAS01-1010, CON-B04-BAS01-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1010,"RFT for Walls, Col. & Cores (B04) (Bas 01)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,10-Mar-26,23-Mar-26,05-Jul-26,13-Jul-26,,,8,-90,0,Yes,No,"CON-B04-BAS01-1000, CON-B04-BAS01-1000, E-APP-B04-BAS01-1000, P-MDEL-1160","CON-B04-BAS01-1020, CON-B04-BAS01-1020",12.0,12,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1020,"Shuttering for Walls, Col. & Cores (B04) (Bas 01)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,15-Mar-26,25-Mar-26,09-Jul-26,15-Jul-26,,,6,-90,0,Yes,No,"CON-B04-BAS01-1010, CON-B04-BAS01-1010, E-APP-B04-BAS01-1000",CON-B04-BAS01-1030,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1030,"Pouring for Walls, Col. & Cores (B04) (Bas 01)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,26-Mar-26,28-Mar-26,16-Jul-26,18-Jul-26,,,2,-90,0,Yes,No,"CON-B04-BAS01-1020, P-MDEL-1030","CON-B04-BAS01-1040, CON-B04-BAS01-1050, AB-SUB-B04-BAS1-1000",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1040,Shuttering for Slabs & Beams (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,29-Mar-26,06-Apr-26,19-Jul-26,28-Jul-26,,,8,-90,0,Yes,No,"E-APP-B04-BAS01-1040, E-APP-B04-BAS01-1030, CON-B04-BAS01-1030, CON-B04-BAS02-1140","CON-B04-BAS01-1060, CON-B04-BAS01-1070, CON-B04-BAS01-1070",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1060,Shuttering for Stairs  (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,31-Mar-26,06-Apr-26,21-Jul-26,28-Jul-26,,,6,-90,0,Yes,No,"CON-B04-BAS01-1040, E-APP-B04-BAS01-1010","CON-B04-BAS01-1090, CON-B04-BAS01-1090",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1070,RFT for Slabs & Beams (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,02-Apr-26,11-Apr-26,25-Jul-26,02-Aug-26,,,8,-90,0,Yes,No,"CON-B04-BAS01-1040, CON-B04-BAS01-1040, E-APP-B04-BAS01-1030, E-APP-B04-BAS01-1040, P-MDEL-1160",CON-B04-BAS01-1120,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1090,RFT for Stairs  (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,06-Apr-26,11-Apr-26,28-Jul-26,02-Aug-26,,,5,-90,0,Yes,No,"CON-B04-BAS01-1060, CON-B04-BAS01-1060, E-APP-B04-BAS01-1010, P-MDEL-1160",CON-B04-BAS01-1100,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1120,Pouring for Slabs & Beams (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,12-Apr-26,14-Apr-26,03-Aug-26,04-Aug-26,,,2,-90,0,Yes,No,"CON-B04-BAS01-1070, P-MDEL-1030","CON-B04-BAS01-1140, AB-SUB-B04-BAS1-1030, AB-SUB-B04-BAS1-1040, CON-B04-GR-1000, CON-B04-BAS01-1130",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1100,Pouring for Stairs  (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,12-Apr-26,14-Apr-26,03-Aug-26,04-Aug-26,,,2,-90,0,Yes,No,"CON-B04-BAS01-1090, P-MDEL-1030","CON-B04-BAS01-1130, CON-B04-BAS01-1150",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1130,"Curing for Slabs, Beams (B04) (Bas 01)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,15-Apr-26,17-Apr-26,05-Aug-26,07-Aug-26,,,3,-101,11,Yes,No,"CON-B04-BAS01-1100, CON-B04-BAS01-1120",CON-B04-BAS01-1140,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1140,Dismantling Formwork (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,29-Apr-26,29-Apr-26,19-Aug-26,19-Aug-26,,,1,-112,0,Yes,No,"CON-B04-BAS01-1120, CON-B04-BAS01-1130, CON-B04-BAS01-1150",CON-B04-GR-1040,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1050,Shuttering for Ramps (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,29-Mar-26,05-Apr-26,19-Jul-26,27-Jul-26,,,7,-90,0,Yes,No,"CON-B04-BAS01-1030, E-APP-B04-BAS01-1020","CON-B04-BAS01-1080, CON-B04-BAS01-1080",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1080,RFT for  Ramps (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,04-Apr-26,11-Apr-26,26-Jul-26,02-Aug-26,,,7,-90,0,Yes,No,"CON-B04-BAS01-1050, CON-B04-BAS01-1050, E-APP-B04-BAS01-1020, P-MDEL-1160",CON-B04-BAS01-1110,0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1110,Pouring for  Ramps (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,12-Apr-26,14-Apr-26,03-Aug-26,04-Aug-26,,,2,-90,0,Yes,No,"CON-B04-BAS01-1080, P-MDEL-1030","AB-SUB-B04-BAS1-1010, AB-SUB-B04-BAS1-1020, CON-B04-BAS01-1150",0.0,0,0.0
The Big -P.01-UP-20-April-26,CON-B04-BAS01-1150,Curing for  Ramps & Stairs (B04) (Bas 01),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.2,15-Apr-26,18-Apr-26,05-Aug-26,08-Aug-26,,,4,-112,0,Yes,No,"CON-B04-BAS01-1100, CON-B04-BAS01-1110",CON-B04-BAS01-1140,0.0,0,0.0
