project_id,wbs_id,cost_code,activity_name,budget_cost,committed_cost,actual_cost,forecast_cost
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.2ndF,CON-B02-2ND-1000,"Scaffolding works for Walls, Col. & Cores (B02) (2nd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.3rdF,CON-B02-3RD-1000,"Scaffolding works for Walls, Col. & Cores (B02) (3rd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1000,"Scaffolding works for Walls, Col. & Cores (B02) (4th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1000,"Scaffolding works for Walls, Col. & Cores (B02) (Bas 01)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B02) (Bas 02)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1000,"Scaffolding works for Walls, Col. & Cores (B02) (GR)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.RF,CON-B02-RF-1000,"Scaffolding works for Walls, Col. & Cores (B02) (RF)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.1stF,CON-B03-1ST-1000,"Scaffolding works for Walls, Col. & Cores (B03) (1st)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.2ndF,CON-B03-2ND-1000,"Scaffolding works for Walls, Col. & Cores (B03) (2nd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.3rdF,CON-B03-3RD-1000,"Scaffolding works for Walls, Col. & Cores (B03) (3rd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1000,"Scaffolding works for Walls, Col. & Cores (B03) (4th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1000,"Scaffolding works for Walls, Col. & Cores (B03) (Bas 01)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B03) (Bas 02)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1000,"Scaffolding works for Walls, Col. & Cores (B03) (GR)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.RF,CON-B03-RF-1000,"Scaffolding works for Walls, Col. & Cores (B03) (RF)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.1stF,CON-B04-1ST-1000,"Scaffolding works for Walls, Col. & Cores (B04) (1st)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.2ndF,CON-B04-2ND-1000,"Scaffolding works for Walls, Col. & Cores (B04) (2nd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.3rdF,CON-B04-3RD-1000,"Scaffolding works for Walls, Col. & Cores (B04) (3rd)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.4thF,CON-B04-4TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (4th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.5thF,CON-B04-5TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (5th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.6thF,CON-B04-6TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (6th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.7thF,CON-B04-7TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (7th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (8th)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1000,"Scaffolding works for Walls, Col. & Cores (B04) (Bas 01)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1000,"Scaffolding works for Walls, Col. & Cores (B04) (Bas 02)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.GF,CON-B04-GR-1000,"Scaffolding works for Walls, Col. & Cores (B04) (GR)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.RF,CON-B04-RF-1000,"Scaffolding works for Walls, Col. & Cores (B04) (RF)",0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB.SOG,CON-B01-SOG-1040,Shuttering & RFT for S.O.G (B01) (Sog),1476559.06,0,0,1476559.06
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB.1,CON-B02-SOG-1040,Shuttering & RFT for S.O.G (B02) (Sog),779299.06,0,0,779299.06
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB.SOG,CON-B03-SOG-1040,Shuttering & RFT for S.O.G (B03) (sog),347865.61,0,0,347865.61
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.1,CON-B04-SOG-1040,Shuttering & RFT for S.O.G (B04) (Sog),675162.26,0,0,675162.26
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1070,Shuttering for  Ramps (B01) (Bas 01),527474.8,0,0,527474.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1060,Shuttering for  Ramps (B01) (Bas 02),527474.8,0,0,527474.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1070,Shuttering for  Ramps (B04) (Bas 02),527474.8,0,0,527474.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),59896.2,47916.96,47916.96,59896.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),73546.2,73546.2,73546.2,73546.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),95249.7,61912.31,61912.31,95249.7
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),44307.9,44307.9,44307.9,44307.9
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1000,Shuttering for PC Raft (B01) (footing),796713.38,796713.38,796713.38,796713.38
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1000,Shuttering for PC Raft (B02) (footing),424288.13,424288.13,424288.13,424288.13
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1000,Shuttering for PC Raft (B03) (footing),459468.75,459468.75,459468.75,459468.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1000,Shuttering for PC Raft (B04) (footing),606042,606042,606042,606042
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1020,Shuttering for PC Raft (B04) (Water Tank),138612.75,138612.75,138612.75,138612.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1050,Shuttering for Ramps (B04) (Bas 01),527474.8,0,0,527474.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.F,CON-B01-FOOT-1040,Shuttering for RC Raft & Footings (B01) (footing),4684300.95,4684300.95,4684300.95,4684300.95
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1040,Shuttering for RC Raft & Footings (B02) (footing),2271974.1,2271974.1,2271974.1,2271974.1
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1040,Shuttering for RC Raft & Footings (B03) (footing),2877739.56,2877739.56,2877739.56,2877739.56
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1040,Shuttering for RC Raft & Footings (B04) (footing),4333635.39,2816863,2816863,4333635.39
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1060,Shuttering for RC Raft (B04) (Water Tank),1423684,1423684,1423684,1423684
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1040,Shuttering for Slabs & Beams (B01) (Bas 01),2342696.03,0,0,2342696.03
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1040,Shuttering for Slabs & Beams (B01) (Bas 02),2150349.87,0,0,2150349.87
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.GF,CON-B01-GR-1040,Shuttering for Slabs & Beams (B01) (GR),1017207.72,0,0,1017207.72
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1040,Shuttering for Slabs & Beams (B02) (Bas 01),2270472.81,0,0,2270472.81
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1040,Shuttering for Slabs & Beams (B02) (Bas 02),1971584.22,0,0,1971584.22
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1040,Shuttering for Slabs & Beams (B02) (GR),1785340.2,0,0,1785340.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1040,Shuttering for Slabs & Beams (B03) (Bas 01),1268962.7,0,0,1268962.7
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1040,Shuttering for Slabs & Beams (B03) (Bas 02),1703595.99,0,0,1703595.99
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1040,Shuttering for Slabs & Beams (B03) (GR),858317.45,0,0,858317.45
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1040,Shuttering for Slabs & Beams (B04) (Bas 01),2326995.01,0,0,2326995.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1040,Shuttering for Slabs & Beams (B04) (Bas 02),2076088.44,0,0,2076088.44
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.GF,CON-B04-GR-1040,Shuttering for Slabs & Beams (B04) (GR),1192564.74,0,0,1192564.74
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1040,"Shuttering for Slabs, Beams  (B01) (RF)",79206.41,0,0,79206.41
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.RF,CON-B02-RF-1040,"Shuttering for Slabs, Beams  (B02) (RF)",102501.45,0,0,102501.45
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.RF,CON-B03-RF-1040,"Shuttering for Slabs, Beams  (B03) (RF)",105708.2,0,0,105708.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1040,"Shuttering for Slabs, Beams & Stairs (B01) (1st)",1049406.12,0,0,1049406.12
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.2ndF,CON-B01-2ND-1040,"Shuttering for Slabs, Beams & Stairs (B01) (2nd)",1045604.81,0,0,1045604.81
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.3rdF,CON-B01-3RD-1040,"Shuttering for Slabs, Beams & Stairs (B01) (3rd)",839870.68,0,0,839870.68
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.4thF,CON-B01-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (4th)",840564.27,0,0,840564.27
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.5thF,CON-B01-5TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (5th)",839983.77,0,0,839983.77
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.6thF,CON-B01-6TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (6th)",839833.6,0,0,839833.6
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.7thF,CON-B01-7TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (7th)",840104.5,0,0,840104.5
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (8th)",805974.8,0,0,805974.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.1stF,CON-B02-1ST-1040,"Shuttering for Slabs, Beams & Stairs (B02) (1st)",1552420.74,0,0,1552420.74
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.2ndF,CON-B02-2ND-1040,"Shuttering for Slabs, Beams & Stairs (B02) (2nd)",1538338.14,0,0,1538338.14
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B02) (4th)",1420116.69,0,0,1420116.69
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.1stF,CON-B03-1ST-1040,"Shuttering for Slabs, Beams & Stairs (B03) (1st)",945063.75,0,0,945063.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.2ndF,CON-B03-2ND-1040,"Shuttering for Slabs, Beams & Stairs (B03) (2nd)",946707.68,0,0,946707.68
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.3rdF,CON-B03-3RD-1040,"Shuttering for Slabs, Beams & Stairs (B03) (3rd)",943408.33,0,0,943408.33
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B03) (4th)",908706.16,0,0,908706.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.1stF,CON-B04-1ST-1040,"Shuttering for Slabs, Beams & Stairs (B04) (1st)",1003883.55,0,0,1003883.55
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.2ndF,CON-B04-2ND-1040,"Shuttering for Slabs, Beams & Stairs (B04) (2nd)",982426.22,0,0,982426.22
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.3rdF,CON-B04-3RD-1040,"Shuttering for Slabs, Beams & Stairs (B04) (3rd)",703251.92,0,0,703251.92
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.4thF,CON-B04-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (4th)",701981.29,0,0,701981.29
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.5thF,CON-B04-5TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (5th)",702157.56,0,0,702157.56
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.6thF,CON-B04-6TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (6th)",702521.6,0,0,702521.6
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.7thF,CON-B04-7TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (7th)",708261.94,0,0,708261.94
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.8thF,CON-B04-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (8th)",684392.83,0,0,684392.83
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.3rdF,CON-B02-3RD-1040,"Shuttering for Slabs, Beams & Stairs(B02) (3rd)",1411527,0,0,1411527
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.RF,CON-B04-RF-1040,"Shuttering for Slabs, Beams (B04) (RF)",74908.04,0,0,74908.04
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1050,Shuttering for Stairs  (B01) (Bas 01),16099.2,0,0,16099.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1050,Shuttering for Stairs  (B01) (Bas 02),16099.2,0,0,16099.2
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.GF,CON-B01-GR-1050,Shuttering for Stairs  (B01) (GR),32198.4,0,0,32198.4
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1050,Shuttering for Stairs  (B02) (GR),32872.32,0,0,32872.32
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1050,Shuttering for Stairs  (B03) (GR),34744.32,0,0,34744.32
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.2,CON-B04-BAS01-1060,Shuttering for Stairs  (B04) (Bas 01),17372.16,0,0,17372.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3,CON-B04-BAS02-1050,Shuttering for Stairs  (B04) (Bas 02),17372.16,0,0,17372.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1050,Shuttering for Stairs (B02) (Bas 01),16436.16,0,0,16436.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1050,Shuttering for Stairs (B02) (Bas 02),16436.16,0,0,16436.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1060,Shuttering for Stairs (B03) (Bas 01),17372.16,0,0,17372.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1050,Shuttering for Stairs (B03) (Bas 02),17372.16,0,0,17372.16
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.GF,CON-B04-GR-1050,Shuttering for Stairs (B04) (GR),34744.32,0,0,34744.32
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1100,Shuttering for Walls (B04) (Water Tank),1256386.72,1005109.37,1005109.37,1256386.72
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1020,"Shuttering for Walls, Col. & Cores (B01) (1st)",300623.43,0,0,300623.43
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.2ndF,CON-B01-2ND-1020,"Shuttering for Walls, Col. & Cores (B01) (2nd)",299336.25,0,0,299336.25
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.3rdF,CON-B01-3RD-1020,"Shuttering for Walls, Col. & Cores (B01) (3rd)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.4thF,CON-B01-4TH-1020,"Shuttering for Walls, Col. & Cores (B01) (4th)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.5thF,CON-B01-5TH-1020,"Shuttering for Walls, Col. & Cores (B01) (5th)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.6thF,CON-B01-6TH-1020,"Shuttering for Walls, Col. & Cores (B01) (6th)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.7thF,CON-B01-7TH-1020,"Shuttering for Walls, Col. & Cores (B01) (7th)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.8thF,CON-B01-8TH-1020,"Shuttering for Walls, Col. & Cores (B01) (8th)",252110.01,0,0,252110.01
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.1stB,CON-B01-BAS01-1020,"Shuttering for Walls, Col. & Cores (B01) (Bas 01)",1525620.61,0,0,1525620.61
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1020,"Shuttering for Walls, Col. & Cores (B01) (Bas 02)",1629349.68,0,0,1629349.68
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.GF,CON-B01-GR-1020,"Shuttering for Walls, Col. & Cores (B01) (GR)",467957,0,0,467957
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B01.SUP.RF,CON-B01-9TH-1020,"Shuttering for Walls, Col. & Cores (B01) (RF)",82823.46,0,0,82823.46
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.1stF,CON-B02-1ST-1020,"Shuttering for Walls, Col. & Cores (B02) (1st)",42415.29,0,0,42415.29
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.2ndF,CON-B02-2ND-1020,"Shuttering for Walls, Col. & Cores (B02) (2nd)",42415.29,0,0,42415.29
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.3rdF,CON-B02-3RD-1020,"Shuttering for Walls, Col. & Cores (B02) (3rd)",41962.11,0,0,41962.11
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.4thF,CON-B02-4TH-1020,"Shuttering for Walls, Col. & Cores (B02) (4th)",41962.11,0,0,41962.11
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.1stB,CON-B02-BAS01-1020,"Shuttering for Walls, Col. & Cores (B02) (Bas 01)",96472.91,0,0,96472.91
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1020,"Shuttering for Walls, Col. & Cores (B02) (Bas 02)",125115.8,125115.8,125115.8,125115.8
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.GF,CON-B02-GR-1020,"Shuttering for Walls, Col. & Cores (B02) (GR)",71724.85,0,0,71724.85
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P02.B02.SUP.RF,CON-B02-RF-1020,"Shuttering for Walls, Col. & Cores (B02) (RF)",14384.92,0,0,14384.92
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.1stF,CON-B03-1ST-1020,"Shuttering for Walls, Col. & Cores (B03) (1st)",209943.72,0,0,209943.72
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.2ndF,CON-B03-2ND-1020,"Shuttering for Walls, Col. & Cores (B03) (2nd)",209943.72,0,0,209943.72
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.3rdF,CON-B03-3RD-1020,"Shuttering for Walls, Col. & Cores (B03) (3rd)",207990.75,0,0,207990.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.4thF,CON-B03-4TH-1020,"Shuttering for Walls, Col. & Cores (B03) (4th)",207990.75,0,0,207990.75
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.1stB,CON-B03-BAS01-1020,"Shuttering for Walls, Col. & Cores (B03) (Bas 01)",716427.39,0,0,716427.39
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUB.2ndB,CON-B03-BAS02-1020,"Shuttering for Walls, Col. & Cores (B03) (Bas 02)",928590.39,928590.39,928590.39,928590.39
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.GF,CON-B03-GR-1020,"Shuttering for Walls, Col. & Cores (B03) (GR)",355173.29,0,0,355173.29
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B03.SUP.RF,CON-B03-RF-1020,"Shuttering for Walls, Col. & Cores (B03) (RF)",70928.13,0,0,70928.13
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.1stF,CON-B04-1ST-1020,"Shuttering for Walls, Col. & Cores (B04) (1st)",302176.92,0,0,302176.92
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.2ndF,CON-B04-2ND-1020,"Shuttering for Walls, Col. & Cores (B04) (2nd)",300845.35,0,0,300845.35
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.CON.P01.B04.SUP.3rdF,CON-B04-3RD-1020,"Shuttering for Walls, Col. & Cores (B04) (3rd)",253264.03,0,0,253264.03
